PgS,PgNS,Parity,Ratio,Median,MeanScore,DeviationScore
0.9753086419753086,0.7697142857142857,0.20559435626102296,1.2671047687132815,1.0,0.795001190460374,0.3808974910401685
0.0,0.0,0.0,-1,0.0,0.0,0.0
0.0,0.0005714285714285715,-0.0005714285714285715,-1,0.0,0.0007345854236455978,0.01988003405612674
0.5679012345679012,0.40285714285714286,0.16504409171075834,1.409683915594081,0.22464622508193327,0.42514029427231126,0.44593174079996095
0.0,0.0017142857142857142,-0.0017142857142857142,-1,0.0,0.0017775650829991421,0.03221447837169633
0.9711934156378601,0.9737142857142858,-0.002520870076425652,0.9974110782665816,1.0,0.9723480899081192,0.15424744071371727
0.5020576131687243,0.144,0.3580576131687243,3.4865112025605858,0.0,0.1883148367102323,0.3604581640111781
0.9711934156378601,0.8697142857142857,0.10147912992357444,1.1166809969554896,1.0,0.8781292168127578,0.2959540487403436
1.0,1.0,0.0,1.0,1.0,1.0,0.0
0.0,0.0005714285714285715,-0.0005714285714285715,-1,0.0,0.0005101107921850249,0.02240283173891675
0.8806584362139918,0.8354285714285714,0.04522986478542035,1.054139715030428,1.0,0.8368438701628389,0.32599187158339527
0.9423868312757202,0.94,0.002386831275720258,1.002539182208213,1.0,0.9335044700514477,0.21456500679135984
0.0205761316872428,0.15028571428571427,-0.12970958259847148,0.13691342377442928,0.0,0.13704772807314727,0.3092385340936022
0.9958847736625515,0.9988571428571429,-0.002972369194591429,0.9970242299253232,1.0,0.9977809634715444,0.03720305652097184
0.0205761316872428,0.2925714285714286,-0.2719952968841858,0.07032857510288065,0.0,0.2602779761571901,0.4143115461671839
0.6872427983539094,0.36457142857142855,0.3226713697824809,1.88507037166041,0.18965271033088182,0.4102343424896597,0.44189554926095
0.2716049382716049,0.37885714285714284,-0.10725220458553791,0.7169059456641156,0.0,0.3637879043820959,0.4474958774349409
0.1934156378600823,0.056,0.13741563786008232,3.453850676072898,0.0,0.07840270547846585,0.2415331704736007
1.0,1.0,0.0,1.0,1.0,1.0,0.0
0.757201646090535,0.7982857142857143,-0.04108406819517929,0.9485346318242206,1.0,0.7936562224196414,0.3802466857878864
0.9958847736625515,0.9954285714285714,0.0004562022339800187,1.0004582973073852,1.0,0.9946789699811858,0.06119011350986887
0.4567901234567901,0.02457142857142857,0.4322186948853615,18.590295722078668,0.0,0.07710266265153153,0.2552992786428891
0.09053497942386832,0.030857142857142857,0.059677836566725456,2.9340039628105474,0.0,0.03963838127937777,0.18533527910082528
0.22633744855967078,0.14914285714285713,0.07719459141681365,1.5175882566261452,0.0,0.15761721702744744,0.34665556200005165
0.9917695473251029,0.9977142857142857,-0.0059447383891827466,0.9940416425079783,1.0,0.9966213094211335,0.04989163299018448
0.51440329218107,0.836,-0.32159670781893,0.615314942800323,1.0,0.7933744533298582,0.3641107527673503
0.9300411522633745,0.908,0.02204115226337444,1.024274396765831,1.0,0.9085668319226193,0.2723401866368487
0.6337448559670782,0.5371428571428571,0.09660199882422105,1.17984414674722,0.6609440739054446,0.5450832363063168,0.45027346813765246
0.14814814814814814,0.03257142857142857,0.11557671957671957,4.548408057179987,0.0,0.046074879506134155,0.19084096870261238
0.35390946502057613,0.39714285714285713,-0.043233392122281,0.8911389406992924,0.0,0.3894232993056807,0.452192953675111
0.5349794238683128,0.5828571428571429,-0.04787771898883009,0.9178568546760268,0.729664146391892,0.575282509000835,0.4367758654423023
0.9711934156378601,0.9942857142857143,-0.023092298647854226,0.9767749869921006,1.0,0.9894940988573065,0.08282237878287631
0.0,0.017142857142857144,-0.017142857142857144,-1,0.0,0.014851491634371248,0.11291356064525612
0.0,0.0,0.0,-1,0.0,0.0,0.0
0.0,0.0,0.0,-1,0.0,0.0005127972266704799,0.011968093936137104
0.06995884773662552,0.5068571428571429,-0.43689829512051737,0.13802478414779554,0.15177547049754536,0.45329163248123344,0.47313040766955183
0.934156378600823,0.5748571428571428,0.35929923574368017,1.625023521422903,1.0,0.6195105446757823,0.45463699692066717
0.8765432098765432,0.32971428571428574,0.5468289241622575,2.658493270856067,0.0,0.39567200203673075,0.4722036571202943
0.9053497942386831,0.9971428571428571,-0.091793062904174,0.9079439197236078,1.0,0.9859525908175657,0.10452423653517076
0.00823045267489712,0.0005714285714285715,0.007659024103468548,14.40329218106996,0.0,0.002039214376360816,0.03828427244246384
0.8559670781893004,0.792,0.06396707818930036,1.0807665128652781,1.0,0.7982987495055865,0.3673313666513224
0.35390946502057613,0.708,-0.35409053497942383,0.49987212573527706,1.0,0.6636550584075812,0.4345909480631375
0.9917695473251029,0.9605714285714285,0.031198118753674398,1.0324787078042417,1.0,0.9643037104641794,0.16554917460420576
0.9094650205761317,0.9182857142857143,-0.008820693709582605,0.9903943907954141,1.0,0.9102842864467335,0.25106047802077947
1.0,1.0,0.0,1.0,1.0,1.0,0.0
1.0,1.0,0.0,1.0,1.0,1.0,0.0
0.757201646090535,0.856,-0.09879835390946501,0.8845813622552979,1.0,0.8447033939629126,0.3368419073331604
0.0,0.0,0.0,-1,0.0,0.0,0.0
0.1728395061728395,0.3182857142857143,-0.1454462081128748,0.543032559788993,0.0,0.30192208820910543,0.42137888381066585
0.25925925925925924,0.6925714285714286,-0.43331216931216937,0.37434298985454095,1.0,0.6351107541731869,0.44731582956845145
0.8600823045267489,0.9405714285714286,-0.08048912404467967,0.9144252933911364,1.0,0.9296358938976781,0.23768256330200632
0.04938271604938271,0.004,0.04538271604938271,12.345679012345679,0.0,0.009863765613839285,0.09562891460827594
0.11934156378600823,0.1422857142857143,-0.022944150499706065,0.8387459302229493,0.0,0.14122759924001418,0.3274400117209278
0.01646090534979424,0.005142857142857143,0.011318048206937097,3.2007315957933247,0.0,0.008197740129917698,0.07684517880782933
0.9547325102880658,0.7891428571428571,0.16558965314520868,1.2098348247676431,1.0,0.8070514414365186,0.35379466971505846
0.6707818930041153,0.9245714285714286,-0.2537895355673133,0.7255057557213854,1.0,0.8893876028995129,0.2871037015582475
0.08641975308641975,0.12114285714285715,-0.0347231040564374,0.7133706033077102,0.0,0.11944930032858513,0.30319297260629813
0.9917695473251029,0.98,0.011769547325102936,1.0120097421684724,1.0,0.977877934907813,0.13165581683372618
0.43209876543209874,0.4645714285714286,-0.03247266313932984,0.9301018936115286,0.3056442478557022,0.4495836006777614,0.4528575108064625
0.07818930041152264,0.08,-0.001810699588477363,0.977366255144033,0.0,0.08286698838677142,0.2464432752895036
0.49794238683127573,0.3737142857142857,0.12422810111699001,1.3324146436616706,0.0,0.39119826062995605,0.46249936292033056
0.9506172839506173,0.9611428571428572,-0.010525573192239901,0.9890488982839359,1.0,0.9524732883126473,0.17736708802770249
0.0823045267489712,0.4828571428571429,-0.40055261610817167,0.17045316190615337,0.052843348891289534,0.43517520770488455,0.4719189663826289
0.13168724279835392,0.5548571428571428,-0.4231699000587889,0.23733540154183252,0.5091697603080393,0.5027891658436435,0.4604302742854038
0.19753086419753085,0.03257142857142857,0.16495943562610227,6.064544076239983,0.0,0.051431594483487254,0.20492511674438674
1.0,1.0,0.0,1.0,1.0,1.0,0.0
0.25102880658436216,0.09142857142857143,0.15960023515579075,2.745627572016461,0.0,0.11205669426456599,0.2845570419613109
0.04938271604938271,0.060571428571428575,-0.011188712522045861,0.8152806894945259,0.0,0.06650169321844347,0.21858832244278753
0.0,0.0,0.0,-1,0.0,0.0,0.0
0.7942386831275721,0.5074285714285715,0.2868101116990006,1.5652226300374448,0.7527418804288541,0.5491927722797926,0.46641380059916465
0.9094650205761317,0.8234285714285714,0.08603644914756026,1.1044856252659476,1.0,0.8297365200683561,0.33963475884564215
0.00823045267489712,0.008,0.00023045267489711987,1.02880658436214,0.0,0.008671912221694578,0.07933174310638352
0.9917695473251029,0.96,0.031769547325102954,1.0330932784636488,1.0,0.9605115171603018,0.1647517691343306
0.4691358024691358,0.4297142857142857,0.03942151675485006,1.0917389020225898,0.2639886046059095,0.4359636221375179,0.449354454173049
0.8765432098765432,0.38057142857142856,0.49597178130511466,2.303229155081007,0.12877396547789705,0.44296640328803183,0.4712410427078164
0.0,0.0,0.0,-1,0.0,0.0,0.0
0.0,0.0,0.0,-1,0.0,0.0,0.0
0.934156378600823,0.5765714285714286,0.3575849500293944,1.6201919351352232,1.0,0.6207620070609773,0.46057755961420055
1.0,1.0,0.0,1.0,1.0,1.0,0.0
1.0,1.0,0.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0,-1,0.0,0.0,0.0
0.9958847736625515,0.964,0.03188477366255149,1.0330754913511946,1.0,0.9680219346305935,0.16251874334123195
0.024691358024691357,0.03257142857142857,-0.007880070546737214,0.7580680095299979,0.0,0.03115218499853352,0.156346703064375
0.09053497942386832,0.34,-0.2494650205761317,0.2662793512466715,0.0,0.3105205543443975,0.4224160607793836
0.0,0.0005714285714285715,-0.0005714285714285715,-1,0.0,0.0006923305404773009,0.02395720717930726
0.9876543209876543,0.9805714285714285,0.007082892416225728,1.0072232294454517,1.0,0.9812553929632217,0.12187433274751612
0.43621399176954734,0.088,0.34821399176954737,4.956977179199402,0.0,0.13182187109148813,0.3150624773690022
1.0,0.9805714285714285,0.01942857142857146,1.0198135198135199,1.0,0.9819702763000551,0.11702414467481984
0.9176954732510288,0.792,0.1256954732510288,1.1587064056199858,1.0,0.8042934591232908,0.36095505658881566
0.6831275720164609,0.7411428571428571,-0.0580152851263962,0.921721858927376,1.0,0.7281873022061245,0.412625086241637
0.00411522633744856,0.002857142857142857,0.0012580834803057029,1.440329218106996,0.0,0.0029465290074714135,0.05141792863816974
0.0,0.0,0.0,-1,0.0,0.0,0.0
0.12345679012345678,0.6971428571428572,-0.5736860670194004,0.17708965796397488,1.0,0.6262012145505464,0.46212641238055047
0.4567901234567901,0.6977142857142857,-0.24092416225749563,0.6546950991395435,1.0,0.6661153414117907,0.4297420200035903
0.00411522633744856,0.12914285714285714,-0.12502763080540857,0.03186569066608398,0.0,0.11684855406585073,0.30303265105014754
0.9423868312757202,0.8554285714285714,0.08695825984714878,1.1016546123797664,1.0,0.8565933605793323,0.30838568946356193
0.0205761316872428,0.008,0.012576131687242798,2.5720164609053495,0.0,0.009551297187021671,0.09205172387550957
0.0,0.0,0.0,-1,0.0,0.0,0.0
0.06584362139917696,0.054857142857142854,0.010986478542034106,1.2002743484224967,0.0,0.06218092680886014,0.20926351363816934
0.3168724279835391,0.848,-0.5311275720164609,0.3736703160183244,1.0,0.7834190886327749,0.3871862324501673
0.03292181069958848,0.08628571428571429,-0.053363903586125805,0.3815441637369526,0.0,0.08120184180428856,0.25453574419669217
0.9794238683127572,0.948,0.03142386831275723,1.033147540414301,1.0,0.9509438594910323,0.1924691069627715
0.9958847736625515,0.996,-0.00011522633744853739,0.9998843109061761,1.0,0.9941757223603589,0.05838308909367711
0.5802469135802469,0.45885714285714285,0.12138977072310408,1.2645480682010364,0.3904685502057582,0.4740653216238971,0.4545573543151551
0.8724279835390947,0.9365714285714286,-0.06414344503233393,0.9315124900508942,1.0,0.9290418609048428,0.22905371134471667
0.7983539094650206,0.9211428571428572,-0.12278894767783655,0.8666993434018524,1.0,0.9057108726490098,0.2734675057496327
1.0,1.0,0.0,1.0,1.0,1.0,0.0
0.07818930041152264,0.045714285714285714,0.032475014697236924,1.7103909465020577,0.0,0.054935703734326616,0.19407403377646681
0.3950617283950617,0.5485714285714286,-0.1535097001763669,0.7201646090534979,0.6038350890790846,0.5262838648485222,0.4469604089774208
0.9465020576131687,1.0,-0.053497942386831254,0.9465020576131687,1.0,0.9933058990827096,0.07635235607090476
0.012345679012345678,0.009142857142857144,0.003202821869488535,1.3503086419753085,0.0,0.008806005684746045,0.08019953052572623
0.0823045267489712,0.0034285714285714284,0.07887595532039976,24.005486968449933,0.0,0.013519705824044184,0.09734045208572217
0.01646090534979424,0.20857142857142857,-0.19211052322163433,0.07892214893736964,0.0,0.18298368429395706,0.3631562635737609
0.9917695473251029,0.988,0.0037695473251029288,1.0038153313007114,1.0,0.9858228545416875,0.10578103038141637
1.0,1.0,0.0,1.0,1.0,1.0,0.0
0.00823045267489712,0.05885714285714286,-0.050626690182245734,0.13983778816572776,0.0,0.05371698786970491,0.20728212208454264
0.9218106995884774,0.98,-0.05818930041152259,0.9406231628453852,1.0,0.9704908862504115,0.14879013056332552
0.3333333333333333,0.7531428571428571,-0.4198095238095238,0.44258978249873543,1.0,0.7015927389951143,0.43572160054881215
0.9794238683127572,0.9982857142857143,-0.018861845972957147,0.9811057639080281,1.0,0.9956151192323802,0.061416739083683114
0.0,0.0,0.0,-1,0.0,0.0,0.0
0.9794238683127572,0.9782857142857143,0.0011381540270428703,1.0011634167916619,1.0,0.9772515960769108,0.1356247781347803
0.8395061728395061,0.6342857142857142,0.2052204585537919,1.3235457679902125,1.0,0.6623454332718538,0.4290818771426919
0.9506172839506173,0.8028571428571428,0.14776014109347446,1.1840428803655376,1.0,0.8173699814500243,0.3513237617347543
0.0,0.02057142857142857,-0.02057142857142857,-1,0.0,0.01961548579987438,0.12764456852629424
0.09053497942386832,0.18457142857142858,-0.09403644914756026,0.4905145944017633,0.0,0.17538231899298315,0.34673235201681907
0.9711934156378601,0.9131428571428571,0.05805055849500296,1.0635722636835139,1.0,0.9149085292131631,0.24102740193162359
0.11522633744855967,0.04971428571428571,0.06551205173427396,2.3177711555744764,0.0,0.06003130663754287,0.22303239896574753
0.9382716049382716,0.9977142857142857,-0.05944268077601411,0.9404211389702035,1.0,0.9879116744789268,0.09603216657376219
0.03292181069958848,0.21485714285714286,-0.18193533215755436,0.15322651256457404,0.0,0.19857460599316193,0.35823697255557774
1.0,0.988,0.01200000000000001,1.0121457489878543,1.0,0.9894085748802037,0.08900499209247412
0.5925925925925926,0.264,0.32859259259259255,2.2446689113355776,0.0,0.30629749856325106,0.4279020534496535
0.00823045267489712,0.06,-0.051769547325102874,0.13717421124828533,0.0,0.05837420727787131,0.19393574059375945
0.0,0.0,0.0,-1,0.0,0.0,0.0
0.30864197530864196,0.144,0.16464197530864197,2.1433470507544583,0.0,0.166848398630803,0.3410452817565175
0.2345679012345679,0.6457142857142857,-0.4111463844797178,0.36326887359335736,1.0,0.5961059314998883,0.4647314498570305
0.053497942386831275,0.10228571428571429,-0.04878777189888301,0.5230245764075684,0.0,0.0991163092239021,0.2778511856348271
0.0,0.0005714285714285715,-0.0005714285714285715,-1,0.0,0.0005017561465127947,0.022399913984495447
1.0,1.0,0.0,1.0,1.0,0.9997679477736301,0.010359514171817618
0.23868312757201646,0.21085714285714285,0.027825984714873603,1.1319660521708097,0.0,0.21328558499366068,0.3721333142347235
0.7777777777777778,0.8954285714285715,-0.11765079365079367,0.8686095157058782,1.0,0.8809467356168069,0.29883416071465513
0.9917695473251029,0.9965714285714286,-0.004801881246325634,0.9951815985200287,1.0,0.9953271730747137,0.05993570675983281
0.823045267489712,0.9542857142857143,-0.13124044679600233,0.8624725856928119,1.0,0.93775476735619,0.22757681720532524
0.0,0.012571428571428572,-0.012571428571428572,-1,0.0,0.012168096485486156,0.09789697591542036
0.00411522633744856,0.037714285714285714,-0.03359905937683715,0.1091158498565906,0.0,0.03473562847231116,0.16713060771094146
0.9506172839506173,0.8217142857142857,0.12890299823633156,1.1568708253919195,1.0,0.8294262469738933,0.3431888073086908
0.024691358024691357,0.011428571428571429,0.013262786596119928,2.1604938271604937,0.0,0.013907795877272464,0.10626391407103275
0.0,0.015428571428571429,-0.015428571428571429,-1,0.0,0.01644242046887608,0.10316300216371502
0.0,0.030857142857142857,-0.030857142857142857,-1,0.0,0.029730439538400627,0.1545898209039383
1.0,0.9994285714285714,0.0005714285714285561,1.0005717552887363,1.0,0.9995398629334848,0.02054191220705828
0.6831275720164609,0.6262857142857143,0.05684185773074657,1.0907602655372322,1.0,0.6288732448267292,0.4527126384311421
0.7366255144032922,0.3822857142857143,0.3543398001175779,1.9268978328935147,0.17370373688766635,0.42479980275792684,0.45571744152979293
0.0,0.0,0.0,-1,0.0,0.0,0.0
0.09053497942386832,0.02057142857142857,0.06996355085243974,4.401005944215822,0.0,0.028208698519561957,0.14618346164339172
0.0,0.0,0.0,-1,0.0,0.0,0.0
0.6707818930041153,0.37485714285714283,0.29592475014697245,1.7894334035932955,0.0,0.41179275050441133,0.46822438233494207
1.0,1.0,0.0,1.0,1.0,1.0,0.0
0.012345679012345678,0.006857142857142857,0.0054885361552028215,1.800411522633745,0.0,0.007493156848960212,0.07616618186244416
0.7983539094650206,0.9485714285714286,-0.15021751910640802,0.8416381575685458,1.0,0.9284802804321081,0.2367883283901354
0.19753086419753085,0.13885714285714285,0.05867372134038801,1.4225473759081442,0.0,0.14846949234110035,0.3184540708135442
1.0,1.0,0.0,1.0,1.0,1.0,0.0
0.32510288065843623,0.4657142857142857,-0.14061140505584946,0.6980736701254766,0.31530471644922864,0.45065475397688237,0.4478645534433561
0.6337448559670782,0.8291428571428572,-0.195398001175779,0.7643373521312108,1.0,0.8000788785452341,0.36103768448929535
0.1934156378600823,0.14342857142857143,0.04998706643151088,1.3485154034069484,0.0,0.14957916946020844,0.3318911627044854
0.9547325102880658,0.9697142857142858,-0.014981775426219923,0.9845503199788539,1.0,0.9679466718490792,0.15433156151920485
0.0,0.002285714285714286,-0.002285714285714286,-1,0.0,0.0019950254605187435,0.041052633371132796
0.26337448559670784,0.30457142857142855,-0.04119694297472071,0.8647379921092659,0.0,0.2980654109711945,0.4285725869525944
0.8271604938271605,0.8017142857142857,0.02544620811287479,1.0317397463988103,1.0,0.8027988742906256,0.3677570135765988
0.0,0.002857142857142857,-0.002857142857142857,-1,0.0,0.0028096139030750014,0.04464876843405033
1.0,1.0,0.0,1.0,1.0,0.9999204086012935,0.003553201086466842
0.8641975308641975,0.8822857142857143,-0.018088183421516857,0.9794984967696538,1.0,0.8775905674932529,0.29052117446924786
0.012345679012345678,0.022285714285714287,-0.009940035273368609,0.5539727761949983,0.0,0.021837929247303253,0.1338105660850288
0.7160493827160493,0.7182857142857143,-0.002236331569664962,0.9968865710048419,1.0,0.718030677012102,0.41202521332426784
0.01646090534979424,0.0034285714285714284,0.013032333921222812,4.801097393689987,0.0,0.005112313054239703,0.05917016645711651
0.7613168724279835,0.3742857142857143,0.38703115814226924,2.0340527125938492,0.15933825153074616,0.42500688220154115,0.4557042461238635
0.13580246913580246,0.046857142857142854,0.08894532627865961,2.8982234266787112,0.0,0.06538633036717925,0.217176053056362
0.4444444444444444,0.18742857142857142,0.25701587301587303,2.3712737127371275,0.0,0.22397849970260808,0.39450413737959217
0.9176954732510288,0.7137142857142857,0.2039811875367431,1.2858023043949562,1.0,0.730369786049571,0.4047626318064073
0.0,0.0005714285714285715,-0.0005714285714285715,-1,0.0,0.0002945508016690886,0.013149639854553363
0.0,0.0074285714285714285,-0.0074285714285714285,-1,0.0,0.00673015933262113,0.07672484162261906
0.0,0.0005714285714285715,-0.0005714285714285715,-1,0.0,0.0005753034494401964,0.018440645736105203
0.9958847736625515,0.9445714285714286,0.05131334509112284,1.0543244730244796,1.0,0.948661243927895,0.19670315918103567
0.13168724279835392,0.06685714285714285,0.06483009994121107,1.9696809820266614,0.0,0.0743967425182739,0.24681419745768113
0.5473251028806584,0.2725714285714286,0.2747536743092298,2.008006142643925,0.0,0.3096691677100573,0.4327486364536465
0.32510288065843623,0.17657142857142857,0.14853145208700766,1.8411975441820823,0.0,0.1987524070888297,0.3714266730450079
0.9711934156378601,0.8542857142857143,0.11690770135214579,1.136848479843649,1.0,0.8654109432246527,0.3111592748871266
1.0,1.0,0.0,1.0,1.0,0.9998240794870243,0.007853624487012784
0.8765432098765432,0.9805714285714285,-0.10402821869488532,0.8939106161328384,1.0,0.9657635408402612,0.16613647030227496
1.0,0.9988571428571429,0.0011428571428571122,1.0011441647597255,1.0,0.9989964877069744,0.031670309783678324
0.43209876543209874,0.6725714285714286,-0.24047266313932986,0.6424578075668418,1.0,0.6419407109571345,0.4446584998929144
0.7078189300411523,0.5348571428571428,0.17296178718400945,1.323379409799163,0.7087876026059441,0.555768591306205,0.4505568923968506
0.9423868312757202,0.9731428571428572,-0.030756025867136993,0.9683951583866766,1.0,0.9694394640029108,0.16316481828537177
0.0,0.0,0.0,-1,0.0,0.0,0.0
0.0,0.0,0.0,-1,0.0,0.0,0.0
0.7489711934156379,0.8977142857142857,-0.1487430922986478,0.8343090951479099,1.0,0.8762162338642685,0.2906889787181477
1.0,1.0,0.0,1.0,1.0,1.0,0.0
0.3374485596707819,0.7245714285714285,-0.3871228689006466,0.46572159260557444,1.0,0.677155887931286,0.4368592759760277
0.9753086419753086,0.9697142857142858,0.0055943562610228925,1.0057690768749499,1.0,0.9706114002044244,0.1568679156332845
0.7860082304526749,0.7382857142857143,0.04772251616696055,1.0646396310310997,1.0,0.7355390233532891,0.3939779204085089
0.12345679012345678,0.09828571428571428,0.0251710758377425,1.2561010623026128,0.0,0.10815170430106506,0.26724712375278764
0.0,0.0,0.0,-1,0.0,0.0,0.0
0.9876543209876543,0.9931428571428571,-0.005488536155202839,0.9944735683132307,1.0,0.9905922822456532,0.07965404862721649
0.0,0.0,0.0,-1,0.0,0.0,0.0
0.0,0.0,0.0,-1,0.0,0.00027839613485324715,0.008758887271872172
0.012345679012345678,0.15885714285714286,-0.14651146384479719,0.07771560529354293,0.0,0.14666626290089957,0.3141303897073531
0.9958847736625515,0.8462857142857143,0.14959905937683715,1.1767713395742505,1.0,0.8603009681830197,0.2984719182404354
1.0,0.9988571428571429,0.0011428571428571122,1.0011441647597255,1.0,0.9984587289810778,0.02941124318448247
0.00823045267489712,0.021714285714285714,-0.013483833039388594,0.37903400476499893,0.0,0.021713064631413877,0.12325235685423973
0.3045267489711934,0.7234285714285714,-0.418901822457378,0.4209492975510178,1.0,0.6683259147359937,0.44124153859339904
0.9465020576131687,0.7811428571428571,0.1653592004703116,1.211688808209982,1.0,0.8003706709696633,0.37502912625466817
0.23045267489711935,0.18228571428571427,0.048166960611405074,1.2642388121315327,0.0,0.19199760157259574,0.3549978674718195
0.8559670781893004,0.8291428571428572,0.02682422104644322,1.0323517483330638,1.0,0.8312514866419882,0.3499401982057157
0.6831275720164609,0.696,-0.012872427983539048,0.9815051322075589,1.0,0.6900730988378682,0.41897114681150505
0.06995884773662552,0.05771428571428571,0.012244562022339804,1.2121582528623234,0.0,0.0632700880695054,0.216606542002536
