PgS,PgNS,Parity,Ratio,Median,MeanScore,DeviationScore
0.01646090534979424,0.03428571428571429,-0.017824808935920047,0.48010973936899864,0.0,0.03626494685200098,0.15455640252428363
0.0,0.002857142857142857,-0.002857142857142857,-1,0.0,0.003006200661708005,0.045656643058248035
0.9423868312757202,0.9948571428571429,-0.05247031158142268,0.9472584461415913,1.0,0.9849518388986016,0.09353085246010673
0.29218106995884774,0.08457142857142858,0.20760964138741916,3.4548437326215105,0.0,0.11574101586889513,0.27570008936769125
0.07818930041152264,0.061142857142857145,0.017046443268665494,1.278796969347333,0.0,0.07143351787186704,0.20937609749384267
0.0,0.0,0.0,-1,0.0,0.0,0.0
0.18930041152263374,0.32285714285714284,-0.1335567313345091,0.5863287082559453,0.08320877358487377,0.3181622566153059,0.3856033356656541
0.8271604938271605,0.49714285714285716,0.33001763668430334,1.6638285795373917,0.6014598598788934,0.5350527134477648,0.43272645940264187
0.48559670781893005,0.3914285714285714,0.09416813639035865,1.2405755309242739,0.18127240314492854,0.40429441121739457,0.4379937465814022
0.5925925925925926,0.14857142857142858,0.444021164021164,3.9886039886039883,0.0,0.2203532428650796,0.3465893476860099
0.6995884773662552,0.5182857142857142,0.18130276308054094,1.3498123874211099,0.5887339335161936,0.5375146342521904,0.4321948098972599
0.0411522633744856,0.0,0.0411522633744856,-1,0.0,0.004940702083775547,0.060204839392204876
0.448559670781893,0.964,-0.5154403292181069,0.465310861806943,1.0,0.9011826027216082,0.2695540475978956
0.0,0.0017142857142857142,-0.0017142857142857142,-1,0.0,0.0011863075156414403,0.03037500793802812
0.934156378600823,0.664,0.270156378600823,1.4068620159650949,1.0,0.6987082945962988,0.4098151882706344
0.4444444444444444,0.4005714285714286,0.04387301587301584,1.1095260738627357,0.21452879709229816,0.4069651650877447,0.4343934606922106
0.0,0.0,0.0,-1,0.0,0.0,0.0
0.0,0.002285714285714286,-0.002285714285714286,-1,0.0,0.0026260938466714486,0.03693636922483175
0.0,0.0,0.0,-1,0.0,0.0,0.0
0.01646090534979424,0.021142857142857144,-0.004681951793062904,0.7785563341118897,0.0,0.02166018378942249,0.1316093311622715
0.037037037037037035,0.022285714285714287,0.014751322751322748,1.661918328584995,0.0,0.025508327213466887,0.1341832616734051
0.0,0.0,0.0,-1,0.0,0.0,0.0
0.00823045267489712,0.013142857142857144,-0.004912404467960024,0.6262300948291286,0.0,0.012068386188139733,0.09120305663763524
0.5061728395061729,0.13485714285714287,0.37131569664902997,3.7534002929483155,0.0,0.18653818696472882,0.34251518407128817
0.6872427983539094,0.9451428571428572,-0.25790005878894773,0.7271311348968207,1.0,0.9052464710863696,0.24103655465852955
1.0,0.9994285714285714,0.0005714285714285561,1.0005717552887363,1.0,0.9981933729120503,0.028468369923748984
0.9711934156378601,0.9822857142857143,-0.011092298647854215,0.9887076657162625,1.0,0.9762382798739472,0.12903031584506544
0.2716049382716049,0.20514285714285715,0.06646208112874777,1.3239795041094946,0.0,0.2255225517825969,0.3551063106219543
0.5967078189300411,0.456,0.14070781893004108,1.3085697783553532,0.45379382048872813,0.4758360744133824,0.41282482766007705
0.39094650205761317,0.21314285714285713,0.17780364491475603,1.834199406436523,0.0,0.2335003554798769,0.39321394389328435
0.9876543209876543,0.9931428571428571,-0.005488536155202839,0.9944735683132307,1.0,0.9918211376020802,0.07659235396175894
0.7654320987654321,0.8605714285714285,-0.09513932980599649,0.8894463299067106,1.0,0.843552225615044,0.319272080942185
0.9876543209876543,0.9977142857142857,-0.010059964726631399,0.9899169883896879,1.0,0.9953953859776626,0.04448564305493691
0.3374485596707819,0.5125714285714286,-0.17512286890064666,0.6583444586665199,0.46645756766741997,0.4894212963062258,0.41246872689403036
1.0,0.9897142857142858,0.010285714285714231,1.010392609699769,1.0,0.9881504935940367,0.08711426248387844
0.40329218106995884,0.3028571428571429,0.10043503821281596,1.3316251261743923,0.0,0.31904369675502464,0.4319224855614716
0.7160493827160493,0.5577142857142857,0.15833509700176363,1.283900020238818,0.6836610693995412,0.5709162593780751,0.42073586522991946
0.0,0.001142857142857143,-0.001142857142857143,-1,0.0,0.002548812502428277,0.03558582846518548
0.0,0.0,0.0,-1,0.0,0.0,0.0
0.9917695473251029,0.9925714285714285,-0.0008018812463256308,0.9991921173396259,1.0,0.9881680032237199,0.08091987486413389
0.7407407407407407,0.6668571428571428,0.07388359788359788,1.110793741470691,0.9323253499815612,0.6731197980730025,0.3936704092030326
0.0,0.0,0.0,-1,0.0,0.0,0.0
1.0,0.9994285714285714,0.0005714285714285561,1.0005717552887363,1.0,0.9993824113742353,0.019045532430083875
0.6172839506172839,0.16857142857142857,0.4487125220458553,3.66185394433982,0.0,0.2343100819206259,0.36643502841400355
0.00823045267489712,0.004,0.00423045267489712,2.05761316872428,0.0,0.006742572449325453,0.0647894310209095
0.04526748971193416,0.104,-0.05873251028806584,0.4352643241532131,0.0,0.10058092603898185,0.28134843244266383
0.03292181069958848,0.006857142857142857,0.026064667842445623,4.801097393689987,0.0,0.01121829290971756,0.08309026187585136
0.9876543209876543,0.9542857142857143,0.03336860670193997,1.0349671028313743,1.0,0.9587910585868119,0.17202339829898317
1.0,0.9937142857142857,0.006285714285714339,1.006325474410581,1.0,0.9909104620968263,0.06279144490286827
0.5843621399176955,0.26457142857142857,0.3197907113462669,2.208712191913536,0.0,0.3081207132788517,0.402481522291426
0.2674897119341564,0.17085714285714285,0.09663256907701354,1.5655752370728218,0.0,0.1957739036508689,0.3239177224096253
0.0,0.0,0.0,-1,0.0,8.724749313440367e-05,0.003894992328755984
